feature,spearman_rho_HIC_dev,pvalue
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R4p0__L_CDR3__MEAN,-0.046937562920607925,0.553101828342095
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R4p0__L_CDR3__SUM,0.0011742506043824095,0.9881677729326136
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R4p0__L_CDR3__Q90,-0.07516332955167018,0.34180216609035735
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R4p0__L_CDR3__Q95,-0.07759792365330438,0.3263496146878075
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R4p0__L_CDR3__TOP3_MEAN,-0.035447690119793984,0.6542812957475992
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R4p0__L_CDR3__TOP5_MEAN,-0.007909255272787286,0.9204313293748863
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__ALL_FV__MAX,0.13944043742312875,0.0767771428066585
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__ALL_FV__MEAN,0.28760812789861995,0.00020641842629261434
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__ALL_FV__SUM,0.3697675635151021,1.280970990195141e-06
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__ALL_FV__Q90,0.12988171408521107,0.09949464386197257
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__ALL_FV__Q95,0.15786613834445917,0.04481916629669102
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__ALL_FV__TOP3_MEAN,0.15400183767763337,0.050390574569628095
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__ALL_FV__TOP5_MEAN,0.16186592946563674,0.03960412920398872
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__HEAVY__MAX,0.1861772472770436,0.017688372623372133
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__HEAVY__MEAN,0.2700494118299642,0.0005101872919008581
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__HEAVY__SUM,0.343664480668885,7.555685535336682e-06
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__HEAVY__Q90,0.190845361749031,0.014988476380413522
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__HEAVY__Q95,0.09261619370286354,0.24111484535109903
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__HEAVY__TOP3_MEAN,0.17563796960693906,0.02537774314515588
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__HEAVY__TOP5_MEAN,0.16562720093279915,0.035175156391089035
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__LIGHT__MAX,0.07408094801113738,0.34881861916441653
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__LIGHT__MEAN,0.06332908517937871,0.4233574441926018
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__LIGHT__SUM,0.07834876658783738,0.3216761509351744
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__LIGHT__Q90,0.05099521975666492,0.5192793884335042
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__LIGHT__Q95,0.10029963155173113,0.2041112350297212
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__LIGHT__TOP3_MEAN,0.08617898576225276,0.27553009220763336
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__LIGHT__TOP5_MEAN,0.10502909522394924,0.18347463084411986
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__ALL_CDR__MAX,0.16898435656492075,0.03158301502711408
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__ALL_CDR__MEAN,0.15571240466382508,0.04785720297798234
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__ALL_CDR__SUM,0.2834178033260101,0.000257570724436816
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__ALL_CDR__Q90,0.16352851024924547,0.03759172713415693
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__ALL_CDR__Q95,0.15847866810684133,0.04398516776167586
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__ALL_CDR__TOP3_MEAN,0.20708304588775647,0.00819202848526349
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__ALL_CDR__TOP5_MEAN,0.21256758657120606,0.006613565573442025
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__H_CDR3__MAX,0.14245722345724807,0.07054762765644228
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__H_CDR3__MEAN,0.10274410516566182,0.19324528389368797
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__H_CDR3__SUM,0.3032375163516617,8.764935462110155e-05
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__H_CDR3__Q90,0.09556452244391504,0.2263979910689083
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__H_CDR3__Q95,0.10776713148897551,0.1722502474383741
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__H_CDR3__TOP3_MEAN,0.16894671706441863,0.0316214922711978
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__H_CDR3__TOP5_MEAN,0.19267589424168,0.014032291097595179
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__L_CDR3__MAX,-0.12623626312715822,0.10944477679145576
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__L_CDR3__MEAN,-0.07469475839703682,0.344828588654438
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__L_CDR3__SUM,-0.04967842190343321,0.5301385076283126
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__L_CDR3__Q90,-0.10049439907986188,0.20322965628510326
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__L_CDR3__Q95,-0.11997538596963397,0.1283323989905432
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__L_CDR3__TOP3_MEAN,-0.09544032286075922,0.22700484043402783
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R5p0__L_CDR3__TOP5_MEAN,-0.07464959491225288,0.34512118397658514
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__ALL_FV__MAX,-0.062396265007413645,0.4302323917335658
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__ALL_FV__MEAN,0.09222101321100407,0.24313700881707778
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__ALL_FV__SUM,0.22877845489084112,0.0034086033423992397
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__ALL_FV__Q90,0.08867003421986688,0.26183790717356065
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__ALL_FV__Q95,0.011091869591155476,0.8885908195548712
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__ALL_FV__TOP3_MEAN,0.028180603146278325,0.7218602127029295
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__ALL_FV__TOP5_MEAN,0.032891719152802944,0.6777657391406006
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__HEAVY__MAX,-0.071499694119797,0.3659140637279979
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__HEAVY__MEAN,0.09839853111410721,0.2128612610847387
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__HEAVY__SUM,0.21220204461623604,0.0067096542431983085
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__HEAVY__Q90,0.0814325857832407,0.30293789969616924
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__HEAVY__Q95,-0.0643015114611329,0.4162588700854503
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__HEAVY__TOP3_MEAN,-0.021427250812179974,0.7866651651874847
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__HEAVY__TOP5_MEAN,-0.043588408252098955,0.5818011771142887
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__LIGHT__MAX,0.09312428290668284,0.2385321993303297
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__LIGHT__MEAN,0.004217140391700287,0.9575247268988065
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__LIGHT__SUM,0.021410314505385997,0.7868297526342548
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__LIGHT__Q90,0.056314671187647346,0.47659884445178113
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__LIGHT__Q95,0.10936557261710729,0.16593731717539087
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__LIGHT__TOP3_MEAN,0.0888817380547916,0.2606961273949191
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__LIGHT__TOP5_MEAN,0.09090844943447085,0.24993809900581987
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__ALL_CDR__MAX,0.23424041383189873,0.0026983685090629724
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__ALL_CDR__MEAN,0.18047328519661954,0.021552319658190544
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__ALL_CDR__SUM,0.32221182539651405,2.8972052300333396e-05
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__ALL_CDR__Q90,0.13966384261763232,0.07630108787208113
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__ALL_CDR__Q95,0.24546495115960698,0.0016417971460309481
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__ALL_CDR__TOP3_MEAN,0.2490554481999301,0.0013938329128537908
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__ALL_CDR__TOP5_MEAN,0.25672053838310427,0.0009749344983324483
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__H_CDR3__MAX,0.16622843982398533,0.034507549316087065
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__H_CDR3__MEAN,0.07000340141510517,0.37605692927242373
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__H_CDR3__SUM,0.27955632537698333,0.0003149039885497025
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__H_CDR3__Q90,0.09716923751264438,0.21866017115629616
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__H_CDR3__Q95,0.10905711352311677,0.16714193348926193
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__H_CDR3__TOP3_MEAN,0.15064562621462693,0.05568498876197071
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__H_CDR3__TOP5_MEAN,0.1565775676692174,0.046616818119772585
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__L_CDR3__MAX,-0.09078283849241553,0.2505957902844311
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__L_CDR3__MEAN,-0.07940164032686294,0.31519603440531113
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__L_CDR3__SUM,-0.027280156168398545,0.7303987699766213
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__L_CDR3__Q90,-0.08014542646689844,0.310669831760282
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__L_CDR3__Q95,-0.09115120316518452,0.24867044224419374
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__L_CDR3__TOP3_MEAN,-0.06397266483754985,0.41865158107717426
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R6p0__L_CDR3__TOP5_MEAN,-0.042865792495555936,0.5880826022499983
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__ALL_FV__MAX,0.1824034472057329,0.02017035580818497
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__ALL_FV__MEAN,0.09974214478642938,0.20664982248522434
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__ALL_FV__SUM,0.22687876581211666,0.003692624706330542
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__ALL_FV__Q90,0.05585735116543584,0.4801917571515571
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__ALL_FV__Q95,0.06948966677568787,0.3795786324153614
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__ALL_FV__TOP3_MEAN,0.18657176700135075,0.017444897690130603
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__ALL_FV__TOP5_MEAN,0.21081609017692893,0.007085364536086847
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__HEAVY__MAX,0.132246539241857,0.09343188807721894
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__HEAVY__MEAN,0.07240271154425193,0.3598754453642622
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__HEAVY__SUM,0.19280997333713232,0.013964398768192506
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__HEAVY__Q90,-0.07092784149427642,0.3697703269741865
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__HEAVY__Q95,0.02780659303791133,0.7254026955533343
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__HEAVY__TOP3_MEAN,0.13387162569409217,0.08943856535652082
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__HEAVY__TOP5_MEAN,0.14637626554364522,0.06307492888747845
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__LIGHT__MAX,0.06992718803453227,0.376578113837649
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__LIGHT__MEAN,0.06921445179028575,0.38147349547633735
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__LIGHT__SUM,0.05885790018576877,0.45688672868618113
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__LIGHT__Q90,0.07898952352820951,0.31772229692584986
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__LIGHT__Q95,0.13370649670285087,0.08983801600946072
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__LIGHT__TOP3_MEAN,0.09290128820056215,0.239663302553257
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__LIGHT__TOP5_MEAN,0.10613983467785423,0.17885820321249285
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__ALL_CDR__MAX,0.27524885801571514,0.00039269766381883764
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__ALL_CDR__MEAN,0.29722936151649837,0.000122538248072441
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__ALL_CDR__SUM,0.40226127945824663,1.1194076324084991e-07
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__ALL_CDR__Q90,0.2902614826296763,0.00017909744668853235
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__ALL_CDR__Q95,0.29333824503058215,0.00015164612436436876
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__ALL_CDR__TOP3_MEAN,0.3029637127251591,8.901223775710423e-05
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__ALL_CDR__TOP5_MEAN,0.31473303458807367,4.5224053604860906e-05
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__H_CDR3__MAX,0.26280208388104154,0.0007285322555928914
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__H_CDR3__MEAN,0.14564518163370518,0.06441750601330166
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__H_CDR3__SUM,0.30602495017817044,7.484300428746862e-05
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__H_CDR3__Q90,0.21400434993089512,0.006247657382448405
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__H_CDR3__Q95,0.22689005668331264,0.003690875475429755
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__H_CDR3__TOP3_MEAN,0.25973943506913066,0.0008443871893187964
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__H_CDR3__TOP5_MEAN,0.23370833152678794,0.002761132837598285
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__L_CDR3__MAX,0.06662884228640525,0.3995549020438343
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__L_CDR3__MEAN,0.0022101880366140057,0.9777313016404374
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__L_CDR3__SUM,0.06272502357039353,0.427802123613478
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__L_CDR3__Q90,0.046209301728466906,0.5592835167589355
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__L_CDR3__Q95,0.054707093662344886,0.48929299885395655
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__L_CDR3__TOP3_MEAN,0.03896338513844372,0.6225286907246093
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R7p5__L_CDR3__TOP5_MEAN,0.028506627052062385,0.718777046997224
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__ALL_FV__MAX,0.24028808671624796,0.002070428457162627
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__ALL_FV__MEAN,0.04535825231206956,0.5665492904272904
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__ALL_FV__SUM,0.18396922119067632,0.019106218563592275
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__ALL_FV__Q90,-0.00678440222988731,0.9317178933893376
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__ALL_FV__Q95,0.020354618048561427,0.7971073785790923
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__ALL_FV__TOP3_MEAN,0.22441312181469353,0.004092984968799608
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__ALL_FV__TOP5_MEAN,0.22398265735034661,0.004166752779488757
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__HEAVY__MAX,0.2109812191681702,0.007039639803980017
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__HEAVY__MEAN,0.04191030252059573,0.5964356550559848
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__HEAVY__SUM,0.1784324602279453,0.023101580063396483
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__HEAVY__Q90,-0.07047479528753753,0.3728431168347454
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__HEAVY__Q95,0.006924126760937621,0.9303151373150628
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__HEAVY__TOP3_MEAN,0.18171104695147935,0.020657028458168396
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__HEAVY__TOP5_MEAN,0.1737015851968277,0.027065446988868647
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__LIGHT__MAX,0.09247788053071272,0.241821263897416
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__LIGHT__MEAN,0.04044390062401722,0.6093581802002417
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__LIGHT__SUM,0.05274107071534406,0.5050594791478896
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__LIGHT__Q90,0.08508377125624225,0.2817004961022867
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__LIGHT__Q95,0.087477435949791,0.26833385605195925
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__LIGHT__TOP3_MEAN,0.10478493013433605,0.18450104362791664
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__LIGHT__TOP5_MEAN,0.10786169253524189,0.17187190183416876
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__ALL_CDR__MAX,0.27087364542727105,0.0004896206605082493
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__ALL_CDR__MEAN,0.2669133723552794,0.0005959480555489376
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__ALL_CDR__SUM,0.37866618137643754,6.743818914148589e-07
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__ALL_CDR__Q90,0.2670446287329328,0.0005921072414325697
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__ALL_CDR__Q95,0.27881112787804835,0.0003272480203010702
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__ALL_CDR__TOP3_MEAN,0.28959673258801266,0.00018560675589987695
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__ALL_CDR__TOP5_MEAN,0.3009821648302638,9.948280463530417e-05
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__H_CDR3__MAX,0.2684870375282198,0.0005513772587574493
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__H_CDR3__MEAN,0.17528371852316507,0.025679578959988656
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__H_CDR3__SUM,0.3150661152883552,4.434710211586037e-05
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__H_CDR3__Q90,0.2363080546196634,0.0024665429792300846
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__H_CDR3__Q95,0.21801543192326867,0.005319822560259748
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__H_CDR3__TOP3_MEAN,0.2697403242309741,0.0005181033092911685
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__H_CDR3__TOP5_MEAN,0.2626694161444887,0.0007332312382435787
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__L_CDR3__MAX,-0.006085779574635756,0.9387347396470451
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__L_CDR3__MEAN,0.01510577430132804,0.8486923318867066
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__L_CDR3__SUM,0.06560278436647013,0.40686945065009616
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__L_CDR3__Q90,0.037975433908795056,0.6313848026756724
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__L_CDR3__Q95,0.016296961212504426,0.8369206619581775
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__L_CDR3__TOP3_MEAN,0.014737409628559035,0.8523395281036711
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R8p0__L_CDR3__TOP5_MEAN,0.028764905730670535,0.7163377511327682
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R10p0__ALL_FV__MAX,0.08214814474528623,0.29869484734416923
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R10p0__ALL_FV__MEAN,0.1340621591455244,0.08897942271504011
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R10p0__ALL_FV__SUM,0.2723188769403571,0.00045539720758029417
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R10p0__ALL_FV__Q90,0.14583853780293643,0.06406017035179494
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R10p0__ALL_FV__Q95,0.17685173826050743,0.02436651517813125
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R10p0__ALL_FV__TOP3_MEAN,0.13684677025423414,0.08248142933901444
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R10p0__ALL_FV__TOP5_MEAN,0.1661042402408295,0.03464457305135146
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R10p0__HEAVY__MAX,0.08827061965130895,0.2640013751500774
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R10p0__HEAVY__MEAN,0.13969912659011977,0.07622611965430809
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R10p0__HEAVY__SUM,0.2828659619963063,0.00026512287758751846
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R10p0__HEAVY__Q90,0.13332260708218738,0.09077215204766925
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R10p0__HEAVY__Q95,0.16699904178311128,0.0336675904322749
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R10p0__HEAVY__TOP3_MEAN,0.16159777127473207,0.03993704413458442
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R10p0__HEAVY__TOP5_MEAN,0.18302925616361057,0.019739047514293867
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R10p0__LIGHT__MAX,0.0925794983714766,0.24130212207770246
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R10p0__LIGHT__MEAN,0.05432461540058091,0.49233955924354966
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R10p0__LIGHT__SUM,0.06728230145687286,0.3949376491410814
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R10p0__LIGHT__Q90,0.08666167050588111,0.2728398851914764
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R10p0__LIGHT__Q95,0.13711210572733976,0.08188268179332345
HSP_KD_MINMAX_SIDECHAIN_SASA_ABS_CENTROID_R10p0__LIGHT__TOP3_MEAN,0.11402086277265155,0.14853464610498235
