id,generator,n_atoms,R0_E,R0_F_rms,R0_F_q90,R0_F_max,R0_severe_clash,R0_all_clash,R0_min_heavy_dist,R1_E,R1_F_rms,R1_F_q90,R1_F_max,R1_severe_clash,R1_all_clash,R1_min_heavy_dist,delta_severe_clash,delta_F_rms,sidechain_heavy_RMSD,backbone_RMSD,converged,steps,final_fmax,optimizer,failure_mode
ADI-47118,abodybuilder2,3525,-892.6220703125,0.7846899677101469,1.3319712527488343,2.855373249986491,9,9,1.328624006026552,-923.6885375976562,0.4725988103863568,0.8745655257817094,2.512974301119604,9,9,1.328624006026552,0,-0.31209115732379,0.0785927492129128,0.0,False,200,0.2170961666182498,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47120,abodybuilder2,3499,-887.8831176757812,0.7692812742499132,1.2935071610761333,2.8090118712704544,10,10,1.327983665174836,-915.824951171875,0.4656765172556433,0.8719752128962677,2.3196231493246007,10,10,1.327983665174836,0,-0.3036047569942698,0.0688933220863672,0.0,True,86,0.0995589344449971,FIRE,
ADI-47122,abodybuilder2,3546,-892.9042358398438,0.7507889495829329,1.2869332584378477,2.820171316166139,8,8,1.3277385795273462,-919.483154296875,0.4755997914832013,0.8716267929292096,2.2254232516044867,8,8,1.3277385795273462,0,-0.2751891580997315,0.0788487813751108,0.0,False,200,0.3247612092580372,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47124,abodybuilder2,3501,-889.1534423828125,0.7654901914759181,1.2875740130689035,3.150561286721271,10,10,1.3286734879881443,-917.4778442382812,0.4637610903844653,0.8540811292600528,2.6538183345493893,10,10,1.3286734879881443,0,-0.3017291010914528,0.0815910412602258,0.0,True,92,0.0983162300240099,FIRE,
ADI-47126,abodybuilder2,3507,-893.5106201171875,0.7466093814549896,1.2648127037518295,2.8497517902150475,9,9,1.3288330069617758,-925.08447265625,0.4672922753223297,0.8861084119607688,2.252582500772806,9,9,1.3288330069617758,0,-0.2793171061326598,0.0768069582161053,0.0,True,107,0.0962868222642867,FIRE,
ADI-47129,abodybuilder2,3530,-893.98095703125,0.7638553267851163,1.2909010516722006,2.7135819556849743,9,9,1.3287958114378775,-921.3828735351562,0.4639026915822133,0.8561841770871299,2.2094609590994683,9,9,1.3287958114378775,0,-0.2999526352029029,0.0648595690995623,0.0,True,146,0.0961827823439577,FIRE,
ADI-47131,abodybuilder2,3585,-904.0536499023438,0.7867470902186532,1.3215536188187895,4.314109435603233,9,9,1.3315770166224206,-934.8057861328124,0.4768633680146157,0.8767335712232869,4.3468248293803,9,9,1.3315770166224206,0,-0.3098837222040374,0.0742713493278012,0.0,True,164,0.0977299614359013,FIRE,
ADI-47133,abodybuilder2,3455,-888.2474365234375,0.7671535064068695,1.3027225186891,2.9577819720222123,9,9,1.328622486060126,-914.8699340820312,0.4720271376067197,0.88836073407312,2.3488381985082176,9,9,1.328622486060126,0,-0.2951263688001497,0.0712912279011763,0.0,True,190,0.0901503810881607,FIRE,
ADI-47135,abodybuilder2,3641,-940.6090087890624,0.7598557506618852,1.2966720327344106,2.83336951603465,9,9,1.3289949892844324,-968.1204833984376,0.4716714821692063,0.8753306165430473,2.5565310169697706,9,9,1.3289949892844324,0,-0.2881842684926788,0.0753046354414791,0.0,True,152,0.0875159472826004,FIRE,
ADI-47139,abodybuilder2,3477,-869.399169921875,0.7752876944461133,1.3535664739017177,2.8648332840766217,10,10,1.3301231091206207,-897.184814453125,0.471754400294922,0.8914347580092095,2.378061951741542,10,10,1.3301231091206207,0,-0.3035332941511913,0.0678621769493954,0.0,False,200,0.373233355591564,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47141,abodybuilder2,3590,-925.6158447265624,0.7571338325550162,1.283832320634631,3.359659844447584,9,9,1.3285319596202485,-952.4467163085938,0.4669429959363331,0.8659839540137814,2.4126072503085463,9,9,1.3285319596202485,0,-0.290190836618683,0.0744137572901289,0.0,False,200,0.2305033367532752,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47145,abodybuilder2,3568,-878.3208618164062,0.7788514687245356,1.343438029700895,3.475224143568678,8,8,1.3287709918294508,-907.3612670898438,0.4817156490049388,0.8947124110158924,2.5895285463493884,8,8,1.3287709918294508,0,-0.2971358197195967,0.0647864055142618,0.0,True,102,0.0983128403377172,FIRE,
ADI-47147,abodybuilder2,3612,-902.4345703125,0.7785289278026477,1.3429724367842295,2.9359545792335733,9,9,1.3285010584555967,-930.8765869140624,0.4706279118750112,0.8783728036121067,2.3100154004697018,9,9,1.3285010584555967,0,-0.3079010159276365,0.0627718481854605,0.0,True,168,0.0842011017616909,FIRE,
ADI-47149,abodybuilder2,3579,-906.4658813476562,0.75931509851751,1.3102608267507994,2.8175075417918727,9,9,1.3322800813036355,-935.1334228515624,0.4648014125274567,0.8565007256601581,2.4376108243343078,9,9,1.3322800813036355,0,-0.2945136859900532,0.0814781695374612,0.0,True,142,0.0608916653593994,FIRE,
ADI-47152,abodybuilder2,3423,-874.3084106445312,0.7752759329389198,1.3207700629633845,2.838866000874219,10,10,1.3258200484245568,-901.333984375,0.4817020435302783,0.8916734561888522,2.22911750600742,10,10,1.3258200484245568,0,-0.2935738894086415,0.070932669981987,0.0,False,200,0.163729683049366,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47154,abodybuilder2,3480,-871.5875854492188,0.75950053186109,1.3129857605571809,2.696274723659264,9,9,1.323701414864721,-900.0101318359375,0.4652017480523647,0.8777214124886696,2.355361453468704,9,9,1.323701414864721,0,-0.2942987838087252,0.0772926571954513,0.0,True,141,0.090261324444667,FIRE,
ADI-47156,abodybuilder2,3548,-910.89208984375,1.1487244259396192,1.2842892339372884,26.58965383512104,10,10,1.3251905473846486,-943.9334716796876,0.469800967029191,0.8774120851128586,2.252400392014182,10,10,1.3251905473846486,0,-0.6789234589104282,0.0683481776926228,0.0,False,200,0.1877227258049945,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47159,abodybuilder2,3563,-915.9428100585938,0.7462180831453209,1.2800901787622114,5.091668132856369,9,9,1.3277811464008429,-941.7174682617188,0.4810047675544385,0.873003950725202,5.0345287076933625,9,9,1.3277811464008429,0,-0.2652133155908823,0.0740662558445795,0.0,True,172,0.0883854219949762,FIRE,
ADI-47161,abodybuilder2,3583,-901.8169555664062,0.7572351498084093,1.319839161255908,2.588499316324085,9,9,1.3183685403447036,-927.932861328125,0.4795107566634831,0.8951357285525201,2.263131410847408,9,9,1.3183685403447036,0,-0.2777243931449262,0.0672453573890171,0.0,True,162,0.0998414561059541,FIRE,
ADI-47163,abodybuilder2,3320,-855.525634765625,0.7589802505553428,1.2698110866295156,3.0044224959581225,10,10,1.324851013127966,-881.7888793945312,0.4711916689569443,0.8697508720624083,2.2854670558232124,10,10,1.324851013127966,0,-0.2877885815983984,0.08198886870618,0.0,False,200,0.256383419510771,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47166,abodybuilder2,3536,-904.4944458007812,0.7632431835799999,1.3080709663342955,2.8940465684265986,10,10,1.3271108825991538,-931.5367431640624,0.4791212925408393,0.8832060124870292,2.476966991879252,10,10,1.3271108825991538,0,-0.2841218910391605,0.0640326526809986,0.0,False,200,0.1908820266911964,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47174,abodybuilder2,3536,-916.0205688476562,0.962872799850169,1.2755160649091062,26.33262945335878,9,9,1.3311371516808717,-945.2373046875,0.460497218894021,0.8702441616948217,2.2875559391542453,9,9,1.3311371516808717,0,-0.502375580956148,0.0635238205420672,0.0,False,200,0.1099608899236981,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47176,abodybuilder2,3409,-895.1785278320312,0.7602904989613765,1.2987797571567492,3.106522559857182,9,9,1.3285438236346838,-920.2717895507812,0.4728326385502553,0.8792461346849486,2.6895019011492898,9,9,1.3285438236346838,0,-0.2874578604111211,0.0665486679368173,0.0,False,200,0.1035151623196029,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47178,abodybuilder2,3458,-904.272705078125,0.7561895429346793,1.279622330922969,2.739788751211048,9,9,1.3286317418095457,-928.7921142578124,0.4720441288988991,0.8664537061586521,2.440822134253408,9,9,1.3286317418095457,0,-0.2841454140357802,0.0639354549628067,0.0,True,169,0.0634279536105485,FIRE,
ADI-47180,abodybuilder2,3388,-874.1482543945312,0.7581669403059453,1.265439831606408,3.037593879555073,10,10,1.3269401442437727,-900.3145141601562,0.4587407539376374,0.856587284505533,2.16367415918438,10,10,1.3269401442437727,0,-0.2994261863683078,0.0611305440046103,0.0,False,200,0.3115010032995807,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47182,abodybuilder2,3491,-913.5989379882812,0.9891279440618488,1.3078289753433625,26.66555647278669,9,9,1.3270369345192323,-944.884765625,0.4686705730067089,0.8596759240772929,2.882110991778523,9,9,1.3270369345192323,0,-0.5204573710551399,0.0694888547915473,0.0,False,200,0.1674040693274491,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47184,abodybuilder2,3504,-891.824462890625,0.7624623902260372,1.2974353378906802,3.4929451428431646,9,9,1.327141557259635,-919.1643676757812,0.4656760486699172,0.8565774475940853,2.544881040803756,9,9,1.327141557259635,0,-0.29678634155612,0.0721558191979748,0.0,True,105,0.0931014614864275,FIRE,
ADI-47187,abodybuilder2,3556,-902.3231201171876,1.2305753567121027,1.3473237402407694,30.38176296006985,9,9,1.3280377405618022,-939.2638549804688,0.4789705164777704,0.8840846177438741,2.328837814557558,9,9,1.3280377405618022,0,-0.7516048402343323,0.0722646571316254,0.0,False,200,0.2366837291326615,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47189,abodybuilder2,3647,-940.9185180664062,0.7657178248221946,1.293532410069118,2.6899588749444514,8,8,1.3277793756711609,-970.7816772460938,0.4639324613737842,0.8631331564638044,2.779936619180184,8,8,1.3277793756711609,0,-0.3017853634484104,0.0806477291389087,0.0,True,107,0.0875453689580365,FIRE,
ADI-47191,abodybuilder2,3577,-909.0082397460938,1.1485109072230368,1.296680307819246,26.985399309064604,9,9,1.3268990231627067,-940.566162109375,0.4633107507049057,0.857006768967488,2.5320026949339547,9,9,1.3268990231627067,0,-0.6852001565181312,0.058126546374221,0.0,True,163,0.0894684045429175,FIRE,
ADI-47193,abodybuilder2,3421,-865.9834594726562,0.7633023925681987,1.30996868490617,3.354246002823644,9,9,1.326798299991024,-895.0887451171875,0.459487552141438,0.8687418504453618,2.5907084931686586,9,9,1.326798299991024,0,-0.3038148404267606,0.0662680201293015,0.0,True,173,0.0870198480958279,FIRE,
ADI-47195,abodybuilder2,3385,-869.6978759765625,0.7865050611397807,1.3518578821036098,4.025707839779654,10,10,1.3288890632012471,-896.1761474609375,0.4820131439974732,0.8989993518516439,2.283885637891993,10,10,1.3288890632012471,0,-0.3044919171423075,0.0694764244319936,0.0,False,200,0.1509711900404816,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47197,abodybuilder2,3627,-920.7041625976562,0.7608178476634182,1.2789731944678795,2.84535357324835,9,9,1.327510158439613,-950.151123046875,0.4488692838562181,0.8438126774440525,2.4812257928229298,9,9,1.327510158439613,0,-0.3119485638072001,0.0633339506487855,0.0,True,82,0.0981473346054256,FIRE,
ADI-47199,abodybuilder2,3512,-889.9444580078125,0.749925503771674,1.275445809743074,2.7199965768690277,9,9,1.3298163733294486,-917.5625610351562,0.4543897683918845,0.8511036754290352,2.125035734610978,9,9,1.3298163733294486,0,-0.2955357353797894,0.0741763818405079,0.0,True,103,0.0747119841438461,FIRE,
ADI-47201,abodybuilder2,3372,-858.2962646484375,0.750162120233034,1.287445851442745,2.89354735371019,11,11,1.3303204238911388,-882.5300903320312,0.4765163667229366,0.8886398895239233,2.2095604059233205,11,11,1.3303204238911388,0,-0.2736457535100973,0.0633432387217774,0.0,False,200,0.3960853339769903,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47203,abodybuilder2,3538,-928.9186401367188,0.7423377225965709,1.2630407882418004,2.791113832426295,10,10,1.328783322105896,-954.5982666015624,0.4551166418470161,0.8487264744902313,2.271829319533778,10,10,1.328783322105896,0,-0.2872210807495548,0.0599877283913525,0.0,True,78,0.0994457002623447,FIRE,
ADI-47205,abodybuilder2,3453,-856.4310913085938,1.258031823769607,1.3374468228081322,31.68119748947032,9,9,1.3306895625401385,-888.2662963867188,0.4833269912963516,0.904521685599557,2.3983384625646487,9,9,1.3306895625401385,0,-0.7747048324732557,0.0556071797387724,0.0,True,99,0.0992734168312087,FIRE,
ADI-47207,abodybuilder2,3550,-890.8446655273438,1.1627797880952393,1.3310784833427567,26.881027592885037,7,7,1.3277086483216476,-925.531005859375,0.4647941147177725,0.865463078684226,2.0963626299052467,7,7,1.3277086483216476,0,-0.6979856733774668,0.0639065122048305,0.0,True,120,0.0998138923228934,FIRE,
ADI-47209,abodybuilder2,3609,-890.5736083984375,1.0112481510906195,1.3319930968357403,28.51569403354181,8,8,1.3324666307092108,-922.30712890625,0.4619174195229829,0.8602381811159487,2.2418351730628707,8,8,1.3324666307092108,0,-0.5493307315676368,0.0722717212525018,0.0,False,200,0.1996123179117204,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47213,abodybuilder2,3450,-893.618896484375,0.784253903191344,1.315748560222226,3.739697005231632,11,11,1.3311723941280555,-924.1270141601562,0.4633468172142962,0.8786150124305567,2.125918054833241,11,11,1.3311723941280555,0,-0.3209070859770477,0.0951527160059015,0.0,True,109,0.0981954547578436,FIRE,
ADI-47215,abodybuilder2,3484,-888.2216796875,0.7547412472310527,1.2835880214038482,2.7335603571478257,8,8,1.330390483743063,-912.8599853515624,0.4631944846937481,0.8791487497248519,2.3021283678268314,8,8,1.330390483743063,0,-0.2915467625373046,0.0534247290400333,0.0,True,108,0.0998761462626615,FIRE,
ADI-47217,abodybuilder2,3420,-872.4236450195312,0.7701948429950046,1.3249225642573292,2.6566103635984706,10,10,1.3286723290868854,-900.1978759765625,0.4688869070993551,0.880146940417269,2.31399486184776,10,10,1.3286723290868854,0,-0.3013079358956495,0.0797390394590078,0.0,True,191,0.0631979881944887,FIRE,
ADI-47219,abodybuilder2,3626,-938.1288452148438,0.75847750216236,1.3028476123833888,2.811753662902812,9,9,1.3313356302408996,-966.5553588867188,0.4460859026624501,0.8553782140505062,2.0781981186364926,9,9,1.3313356302408996,0,-0.3123915994999098,0.0645119949466367,0.0,True,125,0.0977449664316159,FIRE,
ADI-47221,abodybuilder2,3770,-961.3120727539062,0.7582170418466362,1.295995444728236,3.35389597402942,9,9,1.325267368256833,-990.1361694335938,0.4721673983762126,0.8757966481516684,3.076951236566133,9,9,1.325267368256833,0,-0.2860496434704236,0.0801942403009471,0.0,True,109,0.089424796604543,FIRE,
ADI-47223,abodybuilder2,3503,-888.1848754882812,0.7496198886686729,1.2767038482706472,2.703498649290558,9,9,1.3277926677355751,-913.9038696289062,0.4702478875450237,0.8631805716393538,2.4651901964893743,9,9,1.3277926677355751,0,-0.2793720011236492,0.0680577839879413,0.0,False,200,0.1352911146798673,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47225,abodybuilder2,3449,-871.4296264648438,0.7606861839219674,1.310540126710271,2.563512500296951,10,10,1.3309617109588132,-897.3756713867188,0.4635646554315453,0.8557684482439226,2.296214875714942,10,10,1.3309617109588132,0,-0.297121528490422,0.0598475949671431,0.0,False,200,0.139265311599008,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47227,abodybuilder2,3696,-925.5833129882812,0.7579270125535735,1.2921406053463529,3.3581164054006187,8,8,1.327464487077535,-955.644287109375,0.457531747173967,0.867597145971544,2.3532595264742104,8,8,1.327464487077535,0,-0.3003952653796065,0.0734820111861599,0.0,False,200,0.1101175291923976,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47229,abodybuilder2,3575,-884.4915161132812,1.2518624412221435,1.3309197827222845,30.461527423458893,9,9,1.330280358051281,-919.5249633789062,0.4708521368064608,0.8781011330262538,2.49599823981965,9,9,1.330280358051281,0,-0.7810103044156826,0.0644052955448159,0.0,False,200,0.1730022461361038,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47231,abodybuilder2,3387,-878.0325317382812,0.7590037325300523,1.2842477795014842,3.132554744440881,10,10,1.3287776341435642,-904.8399658203124,0.4720126537694551,0.8891837837469484,2.2966770721580976,10,10,1.3287776341435642,0,-0.2869910787605971,0.0749023361982162,0.0,True,188,0.0976752264814962,FIRE,
ADI-47233,abodybuilder2,3515,-904.2202758789062,0.7460369605301439,1.283626274464336,2.7317397645028803,9,9,1.328746169869421,-929.5451049804688,0.4616025517483683,0.8645855720133185,2.4557337307674905,9,9,1.328746169869421,0,-0.2844344087817755,0.0623960006340825,0.0,False,200,0.1017665976011741,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47235,abodybuilder2,3512,-865.3370361328125,1.179553175171631,1.3712502140592715,27.01401619647083,10,10,1.3263626282036003,-903.6435546875,0.4685548620376947,0.878009703470191,2.3888896927589016,10,10,1.3263626282036003,0,-0.7109983131339364,0.062687231652703,0.0,False,200,0.153371933064724,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47237,abodybuilder2,3505,-881.8941040039062,0.98200736447534,1.2973122085391295,27.05955661122736,10,10,1.3238603334924628,-910.65478515625,0.4690903162028429,0.8801207554737921,2.3357144770078806,10,10,1.3238603334924628,0,-0.512917048272497,0.0663291903168095,0.0,True,191,0.0932043298339809,FIRE,
ADI-47239,abodybuilder2,3711,-937.109619140625,1.2280350647873135,1.3004271633097872,32.552275291495604,9,9,1.3319424985898252,-972.444091796875,0.4652939685160948,0.8661242889888184,2.4553129081177385,9,9,1.3319424985898252,0,-0.7627410962712187,0.0614239435652184,0.0,True,199,0.0886566901190639,FIRE,
ADI-47241,abodybuilder2,3596,-933.4149169921876,0.7644390145861678,1.2978343654843387,3.196959395069744,9,9,1.3207212192708906,-962.1082153320312,0.4632724727489596,0.8633373825284971,2.3570508855866947,9,9,1.3207212192708906,0,-0.3011665418372081,0.0641003044126273,0.0,False,200,0.1215098314183592,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47244,abodybuilder2,3584,-906.1557006835938,0.7643448558939945,1.2977871496736608,3.239917918328497,9,9,1.3280495063993496,-934.1414794921876,0.4655505845175667,0.8664208423616803,2.483391472779712,9,9,1.3280495063993496,0,-0.2987942713764277,0.0792604711824834,0.0,True,132,0.0984231627006693,FIRE,
ADI-47247,abodybuilder2,3433,-862.9151000976562,0.7689628824262681,1.3331797914303674,2.890740415945692,9,9,1.3322934941468587,-890.3889770507812,0.4713341729238763,0.8857928450296955,2.4620433288786754,9,9,1.3322934941468587,0,-0.2976287095023917,0.0740123847568048,0.0,True,102,0.0610339276723325,FIRE,
ADI-47249,abodybuilder2,3488,-900.3988647460938,0.7429728696288752,1.260213492209468,4.233235112401468,9,9,1.329495845637613,-926.7601928710938,0.4617384765392194,0.8653445240139673,2.2818195334891023,9,9,1.329495845637613,0,-0.2812343930896557,0.0685803338685641,0.0,False,200,0.1862327741594857,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47251,abodybuilder2,3545,-897.4983520507812,0.772385028480174,1.3177849648426876,3.494478679981156,9,9,1.327716406657474,-926.6974487304688,0.4647887107459375,0.8726473549654705,2.161656602284307,9,9,1.327716406657474,0,-0.3075963177342364,0.0824663627927921,0.0,True,169,0.0980617752135991,FIRE,
ADI-47253,abodybuilder2,3453,-890.1642456054688,0.7762509646197607,1.322877491327116,3.6012970345812283,9,9,1.3276190530073635,-919.589599609375,0.4769794919656928,0.8900101909021856,2.630104871361283,9,9,1.3276190530073635,0,-0.2992714726540679,0.0676238133433365,0.0,False,200,0.2774268077866996,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47255,abodybuilder2,3567,-902.7312622070312,0.7798862849888266,1.3388606851465965,2.86132402531254,9,9,1.3288486210539645,-931.550537109375,0.4819846352471537,0.8980243987146083,2.3568160497407544,9,9,1.3288486210539645,0,-0.2979016497416729,0.0707426981897799,0.0,True,136,0.0881900120785173,FIRE,
ADI-47257,abodybuilder2,3369,-844.6234741210938,0.7720668727043125,1.3379976912333715,2.771292624446555,11,11,1.327595563218349,-869.9825439453125,0.4745516807935244,0.8963279255808593,2.563510972466094,11,11,1.327595563218349,0,-0.2975151919107881,0.0602046564648957,0.0,False,200,0.1743830082129715,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
