id,generator,extraction_status,pdb_path,error
ADI-47300,boltz2,SUCCESS,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47300.pdb,
ADI-47301,boltz2,SUCCESS,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47301.pdb,
ADI-47302,boltz2,SUCCESS,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47302.pdb,
ADI-47304,boltz2,SUCCESS,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47304.pdb,
ADI-47303,boltz2,SUCCESS,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47303.pdb,
ADI-47305,boltz2,SUCCESS,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47305.pdb,
ADI-47306,boltz2,SUCCESS,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47306.pdb,
ADI-47307,boltz2,SUCCESS,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47307.pdb,
ADI-47308,boltz2,SUCCESS,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47308.pdb,
ADI-47310,boltz2,SUCCESS,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47310.pdb,
ADI-47309,boltz2,SUCCESS,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47309.pdb,
ADI-47311,boltz2,SUCCESS,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47311.pdb,
ADI-47312,boltz2,SUCCESS,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47312.pdb,
ADI-47313,boltz2,SUCCESS,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47313.pdb,
ADI-47316,boltz2,SUCCESS,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47316.pdb,
ADI-47317,boltz2,SUCCESS,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47317.pdb,
